fips,mtfcc,lane_miles
18163,S1200,456.5306526035564
18163,S1400,2794.3183036518026
18165,S1100,52.429136447355525
18165,S1200,396.18667527589145
18165,S1400,1595.7147560014323
18167,S1100,136.64444592941734
18167,S1200,641.3178512528416
18167,S1400,4032.972296828762
18169,S1200,679.9436418364373
18169,S1400,4629.4007805693645
18171,S1200,645.7940203931859
18171,S1400,1858.9468194931414
18173,S1100,210.19845816596458
18173,S1200,520.5243434901179
18173,S1400,2940.952130056641
18175,S1200,287.77592213972423
18175,S1400,2378.567170872407
18177,S1100,238.31962761821342
18177,S1200,359.4799170104661
18177,S1400,2510.0691613881027
18179,S1100,8.498416873351388
18179,S1200,439.86786974488246
18179,S1400,2630.394943194346
18181,S1100,122.24584414888108
18181,S1200,441.9977536039215
18181,S1400,3136.528755084186
18183,S1200,619.1040135823516
18183,S1400,2670.3471769169155
19001,S1100,380.06045721088776
19001,S1200,165.33503192605005
19001,S1400,3257.5578186377693
19003,S1200,141.48851968312647
19003,S1400,2122.932695698053
19005,S1200,337.67783225531355
19005,S1400,2460.0495152521717
19007,S1200,131.95167801439715
19007,S1400,2067.149376105423
19009,S1200,111.68014208177927
19009,S1400,2145.6537126050507
19011,S1100,73.34104438000766
19011,S1200,694.9747880482861
19011,S1400,4037.7616165556506
19013,S1100,458.17321369639797
19013,S1200,379.2520087321419
19013,S1400,3805.329284680634
19015,S1100,15.579081712701885
19015,S1200,436.07584060419555
19015,S1400,3177.6961915606466
19017,S1200,595.2262266005852
19017,S1400,2175.6768923783247
19019,S1100,244.70682266964292
19019,S1200,368.7078183278976
19019,S1400,2898.735968505268
19021,S1200,372.86626512646995
19021,S1400,3484.381475211651
19023,S1200,310.25525211195367
19023,S1400,2746.399273806687
19025,S1200,406.2965759506455
19025,S1400,3333.5824205749
19027,S1200,227.08100370890853
19027,S1400,3440.9216624879155
19029,S1100,288.80316680945367
19029,S1200,533.4623448892515
19029,S1400,2785.4212035941523
19031,S1100,283.71886295387526
19031,S1200,179.04793570255018
19031,S1400,3137.3211560078507
19033,S1100,571.5055918914535
19033,S1200,309.04245002489455
19033,S1400,3363.2896472459
19035,S1200,268.7689920180233
19035,S1400,2980.5937106605024
19037,S1100,59.22768425914589
19037,S1200,333.9232246648941
19037,S1400,2550.185175602512
19039,S1100,149.4463999064247
19039,S1200,129.97166941981592
19039,S1400,2177.667578855294
19041,S1200,331.6270356943111
19041,S1400,2832.012177970352
19043,S1200,346.18864942760354
19043,S1400,3429.988681197088
19045,S1100,64.65773087051294
19045,S1200,420.7202705115825
19045,S1400,3757.6788672699145
19047,S1200,317.0744694412761
19047,S1400,3829.862034668733
19049,S1100,189.51105817088208
19049,S1200,556.0178161786096
19049,S1400,3371.3092606307982
19051,S1200,146.16961724006478
19051,S1400,1864.1487946250616
19053,S1100,195.73580045559157
19053,S1200,178.30423306601745
19053,S1400,2275.8288659753557
19055,S1100,106.18600240810844
19055,S1200,205.99510920726004
19055,S1400,2546.0474111702442
19057,S1100,79.729550360973
19057,S1200,186.65327975790893
19057,S1400,2858.5547094918034
19059,S1200,206.01334626927763
19059,S1400,2403.1238023087826
19061,S1200,589.0509139470504
19061,S1400,2808.98078480201
19063,S1200,149.38887449889614
19063,S1400,2045.251253933821
19065,S1200,543.3410851327098
19065,S1400,3527.4744608449537
19067,S1100,159.43839246754177
19067,S1200,375.95117756555715
19067,S1400,2736.4849388038065
19069,S1100,178.926996539245
19069,S1200,217.2993158201704
19069,S1400,3181.9252175215433
19071,S1100,204.47528479909568
19071,S1200,261.5606840188701
19071,S1400,2662.4600615004115
19073,S1200,347.62818418647794
19073,S1400,2948.0561616092814
19075,S1100,191.040795169477
19075,S1200,284.881837295415
19075,S1400,3792.8593490398944
19077,S1200,259.38858153940294
19077,S1400,2815.0574021106445
19079,S1100,412.1641000976589
19079,S1200,321.8550232350974
19079,S1400,2855.2953258379457
19081,S1200,179.62082236380283
19081,S1400,3054.7632361405003
19083,S1100,200.62034084528216
19083,S1200,229.54605811192314
19083,S1400,2721.120376150902
19085,S1100,227.60789407084548
19085,S1200,366.53868965872374
19085,S1400,3015.936677009469
19087,S1100,113.03177482674775
19087,S1200,276.37581087386206
19087,S1400,2449.3818077903275
19089,S1200,103.83627140843082
19089,S1400,1983.0515457755694
19091,S1200,317.6837975391877
19091,S1400,2475.135956345677
19093,S1200,181.37982867714103
19093,S1400,2200.3979256029443
19095,S1100,191.60070697437607
19095,S1200,333.1617945958502
19095,S1400,2889.6769775662947
19097,S1100,31.162151309929072
19097,S1200,332.7143252763806
19097,S1400,2890.9900116396466
19099,S1100,392.7372444174669
19099,S1200,345.82288092150355
19099,S1400,3390.7790693540933
19101,S1100,61.39544779863559
19101,S1200,156.5768990221675
19101,S1400,2135.4805958208603
19103,S1100,710.3155573988591
19103,S1200,223.47539803264033
19103,S1400,4197.199340747689
19105,S1200,314.9824338337388
19105,S1400,2289.847982419859
19107,S1200,302.34796302974735
19107,S1400,2412.717520156372
19109,S1200,668.642072761233
19109,S1400,5273.8446082493065
19111,S1100,112.0870218024948
19111,S1200,511.4886198362676
19111,S1400,2540.138243464922
19113,S1100,546.536990570361
19113,S1200,638.0453988638002
19113,S1400,5640.953904646702
19115,S1200,161.03240660816735
19115,S1400,1815.4349566138478
19117,S1200,152.02525420836005
19117,S1400,2089.3905084457283
19119,S1200,272.39423697341323
19119,S1400,3157.599988371238
19121,S1100,31.024713746443066
19121,S1200,126.30832729214963
19121,S1400,2822.6942004577095
19123,S1100,42.37997628857496
19123,S1200,246.57187977700085
19123,S1400,3115.205914785628
19125,S1100,72.6705686477399
19125,S1200,330.8642751358429
19125,S1400,2609.2240576056097
19127,S1200,567.664126883101
19127,S1400,2925.516143771582
19129,S1100,170.93824886056706
19129,S1200,239.15741410401597
19129,S1400,2091.8510457519264
19131,S1200,127.41601627455718
19131,S1400,2261.803959660259
19133,S1100,207.1704441587379
19133,S1200,196.29532927359986
19133,S1400,2772.891100607709
19135,S1200,125.5290771941631
19135,S1400,1728.3165330453571
19137,S1200,151.58081140381995
19137,S1400,2352.970791883415
19139,S1200,441.4535670967281
19139,S1400,2271.810525698616
19141,S1100,31.878884738086605
19141,S1200,407.17867840800216
19141,S1400,2946.773607686543
19143,S1100,40.28547220049667
19143,S1200,195.27703479110377
19143,S1400,2356.550710769705
19145,S1200,271.4363228819756
19145,S1400,3613.8793333147037
19147,S1200,248.2173369866214
19147,S1400,2688.7708003437037
19149,S1100,40.884976088306686
19149,S1200,349.8434308678646
19149,S1400,4615.136197035427
19151,S1200,415.64902215207513
19151,S1400,3066.9773427836894
19153,S1100,835.6231523173278
19153,S1200,874.4088499956591
19153,S1400,6922.666270629723
19155,S1100,861.8079864614915
19155,S1200,486.8335163556629
19155,S1400,4817.25966982109
19157,S1100,191.77755880122578
19157,S1200,410.93871723958574
19157,S1400,2813.1662963169633
19159,S1200,235.3902354434877
19159,S1400,2289.4470561279645
19161,S1200,461.76762300472404
19161,S1400,2931.369253151991
19163,S1100,552.885622607534
19163,S1200,420.2781798676599
19163,S1400,4333.931950850802
19165,S1200,233.57567924238018
19165,S1400,2539.268903243602
19167,S1100,2.6939452476841392
19167,S1200,464.8440751040386
19167,S1400,4199.947731255584
19169,S1100,254.7410127298578
19169,S1200,335.51036948153984
19169,S1400,3694.176811618589
19171,S1200,453.877008456695
19171,S1400,3178.828290044522
19173,S1200,249.35425387663
19173,S1400,2536.9957119459427
19175,S1200,131.28092435580726
19175,S1400,2316.242794779193
19177,S1200,157.11732881136922
19177,S1400,2246.6960340496576
19179,S1100,136.55389242577203
19179,S1200,190.11662434426518
19179,S1400,2635.4761142701846
19181,S1100,240.9177014540267
19181,S1200,407.2185879736761
19181,S1400,2682.134083140812
19183,S1100,16.41440592351153
19183,S1200,306.3945073471632
19183,S1400,2590.7656823570555
19185,S1200,186.95669835971492
19185,S1400,2468.603946733199
19187,S1200,455.0938042755651
19187,S1400,3868.0366192986726
19189,S1200,183.9566970863911
19189,S1400,2336.803643247085
19191,S1200,253.19626096853668
19191,S1400,2917.9999345676993
19193,S1100,349.0788369419247
19193,S1200,369.7527876096523
19193,S1400,5425.924595684335
19195,S1100,270.97820041822877
19195,S1200,143.7537533203339
19195,S1400,2420.1095618490176
19197,S1100,41.223504915388276
19197,S1200,248.4587376510746
19197,S1400,2971.7218236337612
20001,S1200,255.7264717673927
20001,S1400,2679.175186064695
20003,S1200,252.30548804466991
20003,S1400,2320.559556510629
20005,S1200,371.4138619481653
20005,S1400,2217.6614274728886
20007,S1200,261.125299875397
20007,S1400,2940.6073748510407
20009,S1200,353.8396786808388
20009,S1400,4076.533544234262
20011,S1100,127.16283530899612
20011,S1200,368.4226755483902
20011,S1400,2818.8812680471738
20013,S1100,41.94578738467368
20013,S1200,408.0457631993875
20013,S1400,2512.2237291914917
20015,S1100,669.1292328573381
20015,S1200,693.0734880689012
20015,S1400,6039.513108159947
20017,S1100,315.7196082478187
20017,S1200,274.86813479518594
20017,S1400,1588.4263483424436
20019,S1200,136.53242126690267
20019,S1400,1775.6039145978732
20021,S1200,460.4068704618102
20021,S1400,2975.8403499850797
20023,S1200,190.02601899591218
20023,S1400,3173.6443657449936
20025,S1200,261.5802899979268
20025,S1400,2914.8406161254875
20027,S1200,315.23305000527745
20027,S1400,3225.872780902157
20029,S1200,609.2350263192196
20029,S1400,5276.501249775755
20031,S1100,212.62558668642515
20031,S1200,221.51186947383513
20031,S1400,3574.9547290017663
20033,S1200,151.53835423535307
20033,S1400,1667.8108888115207
20035,S1200,428.1211270701341
20035,S1400,5204.0670415008
20037,S1200,480.501496812494
20037,S1400,3153.52313647759
20039,S1200,208.67936757912423
20039,S1400,2721.76638211264
20041,S1100,372.0588783364057
20041,S1200,498.86860483807504
20041,S1400,4240.720847095006
20043,S1100,31.996573915450313
20043,S1200,175.72770391410484
20043,S1400,1557.5626005521556
20045,S1100,402.74105478602104
20045,S1200,286.1349189677488
20045,S1400,3451.1727106214644
20047,S1200,160.46049683188141
20047,S1400,2474.321328756523
20049,S1200,118.75086550861427
20049,S1400,1713.3088033645306
20051,S1100,513.0917005235593
20051,S1200,171.04865277153016
20051,S1400,4678.7935010127885
20053,S1100,368.2404471594674
20053,S1200,388.3741619306214
20053,S1400,2621.049948633836
20055,S1200,686.4465394596377
20055,S1400,4584.6567068758795
20057,S1200,465.720548266927
20057,S1400,4798.737286438402
20059,S1100,555.2433799587915
20059,S1200,131.50793791869046
20059,S1400,2867.2517804745994
20061,S1100,484.7875355695751
20061,S1200,235.11786368960614
20061,S1400,1721.761069846779
20063,S1100,592.4693653460206
20063,S1200,83.93287216906288
20063,S1400,3379.7860432455664
20065,S1200,142.27904770402
20065,S1400,3336.5712265965
20067,S1200,154.8927347606148
20067,S1400,2560.031384412152
20069,S1200,258.64657268397605
20069,S1400,3326.133722224869
20071,S1200,118.41031928621898
20071,S1400,2765.6794658399485
20073,S1200,302.17918586154775
20073,S1400,5673.477262059579
20075,S1200,193.20845693051118
20075,S1400,2751.130498649221
20077,S1200,309.7543996265765
20077,S1400,3214.7154387264395
20079,S1100,412.4878718971975
20079,S1200,175.19912503536426
20079,S1400,4589.02611776655
20081,S1200,208.03327900733836
20081,S1400,2582.763796205164
20083,S1200,97.4208718109225
20083,S1400,2750.6025860109467
20085,S1200,287.5269485437748
20085,S1400,2798.2026977709515
20087,S1200,405.25567389370156
20087,S1400,2628.4637104101776
20089,S1200,275.12097426176575
20089,S1400,3411.2847693412973
20091,S1100,1266.9855436461185
20091,S1200,245.55284672147977
20091,S1400,7852.877890581757
20093,S1200,180.8535058588692
20093,S1400,3706.7578570684896
20095,S1100,205.7242798731159
20095,S1200,433.22803791878323
20095,S1400,3730.424673774105
20097,S1200,185.52966429889238
20097,S1400,2244.126801730541
20099,S1200,522.1693586912027
20099,S1400,4219.213183751407
20101,S1200,164.3224857815839
20101,S1400,2300.1319155530737
20103,S1100,263.3885296030495
20103,S1200,637.0248457066444
20103,S1400,3410.6265864071656
20105,S1100,115.24721818745373
20105,S1200,208.7418667501402
20105,S1400,2410.6086092342384
20107,S1100,286.4026016262872
20107,S1200,247.37363655855313
20107,S1400,2931.05579030538
20109,S1100,6.43720155718777
20109,S1200,367.5663599703488
20109,S1400,2196.1426200343194
20111,S1100,817.5815157107132
20111,S1200,385.48582004872634
20111,S1400,3792.8101059326955
20113,S1100,545.0004993125972
20113,S1200,358.22745474624355
20113,S1400,4649.45596173703
20115,S1200,493.7549234832178
20115,S1400,4650.2347887946735
20117,S1200,600.3643328213494
20117,S1400,3903.5611032398065
20119,S1200,369.9641506051486
20119,S1400,2784.1025832197306
20121,S1100,579.6499585353962
20121,S1200,126.3929697707611
20121,S1400,2958.079497586028
20123,S1200,235.73510481206813
20123,S1400,2555.9367292037805
20125,S1200,399.02696285958547
20125,S1400,4085.0872864931976
20127,S1200,370.5100915782796
20127,S1400,2441.4476466326464
20129,S1200,248.62107102050703
20129,S1400,2335.7773740190814
20131,S1200,275.4655338017886
20131,S1400,3439.8707541589424
20133,S1200,404.2840870216757
20133,S1400,2533.404584214869
20135,S1200,222.5413578992827
20135,S1400,3161.557258648219
20137,S1200,302.4718542744606
20137,S1400,3103.24472131517
20139,S1100,417.8994392787224
20139,S1200,476.9876849726676
20139,S1400,2975.5734238875134
20141,S1200,267.8973753718465
20141,S1400,3080.1734717190834
20143,S1100,189.17502537613947
20143,S1200,242.4250245707004
20143,S1400,2582.620522189475
20145,S1200,257.330846856804
20145,S1400,3090.269505350772
20147,S1200,253.66990714263812
20147,S1400,3668.239387265424
20149,S1200,327.7386481919778
20149,S1400,3252.4615187857376
20151,S1200,476.16419704835585
20151,S1400,3679.002744894043
20153,S1200,163.42884242117856
20153,S1400,3029.616590664114
20155,S1100,155.52661511800633
20155,S1200,656.8108139310707
20155,S1400,10160.213308890481
20157,S1200,259.1052887700785
20157,S1400,3718.3319036834146
20159,S1200,368.89631551529595
20159,S1400,3342.634757192092
20161,S1100,209.4975015504863
20161,S1200,1175.4070846122647
20161,S1400,2095.1410661071877
20163,S1200,253.39380792715872
20163,S1400,3460.152744325387
20165,S1200,200.81130241958746
20165,S1400,2962.658770315237
20167,S1100,475.9868162027281
20167,S1200,192.0181492624542
20167,S1400,3745.8695027687836
20169,S1100,872.4306763653578
20169,S1200,142.0232819543973
20169,S1400,3607.535508483387
20171,S1200,158.34979092255895
20171,S1400,2268.4149180414292
20173,S1100,1570.9665275949114
20173,S1200,556.855037407607
20173,S1400,10733.047674359997
20175,S1200,303.47695047120885
20175,S1400,3198.4726346144216
20177,S1100,1044.2210628314274
20177,S1200,305.84954305309327
20177,S1400,4214.865428006004
20179,S1200,284.3957350275295
20179,S1400,3378.5818786334858
20181,S1100,559.2095470764398
20181,S1200,156.63261330098817
20181,S1400,3404.1906680115735
20183,S1200,306.33015452784656
20183,S1400,3520.4415114309822
20185,S1200,223.39292060857954
20185,S1400,4164.643547221399
20187,S1200,136.2405900308078
20187,S1400,1930.4439600145488
20189,S1200,534.1347088845432
20189,S1400,2510.07955275597
20191,S1100,524.8085826694223
20191,S1200,714.5335217757655
20191,S1400,5304.591026876651
20193,S1100,400.35214141069275
20193,S1200,400.41509675092124
20193,S1400,3985.925349767022
20195,S1100,485.16147745063245
20195,S1200,119.26671127139207
20195,S1400,2955.1536057847584
20197,S1100,390.2562820005608
20197,S1200,231.61718925458715
20197,S1400,2463.0273741076194
20199,S1200,129.27387120232234
20199,S1400,2033.7167914112035
20201,S1200,615.109577604932
20201,S1400,3790.8799832081395
20203,S1200,153.42129404823416
20203,S1400,2443.791461095626
20205,S1200,284.1173677783047
20205,S1400,2408.5688389266943
20207,S1200,148.47383551021824
20207,S1400,1818.081820970688
20209,S1100,937.0193551578009
20209,S1200,331.67377523649867
20209,S1400,2826.9691581132265
21001,S1100,171.91001025129685
21001,S1200,863.7699573428696
21001,S1400,1742.298646293471
21003,S1200,846.0479801368152
21003,S1400,1390.6308415311541
21005,S1100,105.07446155734308
21005,S1200,563.4777704384514
21005,S1400,743.1568519569531
21007,S1200,449.1171923036318
21007,S1400,808.0840671103205
21009,S1100,242.51864361174307
21009,S1200,1360.387772394064
21009,S1400,1692.730881135213
21011,S1100,105.95590992222272
21011,S1200,315.0068356034291
21011,S1400,1085.3198423208264
21013,S1200,452.9472702981776
21013,S1400,1477.5638490725285
21015,S1100,352.2814177528761
21015,S1200,765.6888688609083
21015,S1400,1558.633337566641
21017,S1200,784.7791590321044
21017,S1400,983.2968288615709
21019,S1100,84.21475911767564
21019,S1200,590.633095831609
21019,S1400,1358.0899266894546
21021,S1200,401.1111978917673
21021,S1400,908.9257359526147
21023,S1200,723.7787074682197
21023,S1400,512.9368949254416
21025,S1200,415.92852389223043
21025,S1400,1287.5435345135581
21027,S1200,1026.8647485213776
21027,S1400,2198.4916448843624
21029,S1100,320.98359091018347
21029,S1200,659.3088377272076
21029,S1400,1571.305628046295
21031,S1100,143.14550647664157
21031,S1200,1009.3631126088201
21031,S1400,1242.6923909188831
21033,S1100,149.2934660101158
21033,S1200,758.7410471614539
21033,S1400,1070.181877332155
21035,S1200,743.5926875802083
21035,S1400,2106.2668891587255
21037,S1100,80.87672589927195
21037,S1200,642.0543414878558
21037,S1400,1100.6356790852374
21039,S1200,179.68086619090874
21039,S1400,643.02540536933
21041,S1100,116.87776808310733
21041,S1200,380.0909670060939
21041,S1400,401.19123884766543
21043,S1100,255.35660836374765
21043,S1200,797.2729954876376
21043,S1400,2141.3602134808793
21045,S1200,330.09560077432826
21045,S1400,1776.9362323831892
21047,S1100,409.4661211601197
21047,S1200,2027.8590491611285
21047,S1400,2433.367686535504
21049,S1100,308.71347431630807
21049,S1200,597.8495868429673
21049,S1400,1116.2896678121297
21051,S1200,421.219524616398
21051,S1400,1593.2322541630658
21053,S1200,513.9931331617537
21053,S1400,588.0679013405795
21055,S1200,540.2524812396048
21055,S1400,1221.0989553820586
21057,S1200,737.7957363289253
21057,S1400,734.0867118840113
21059,S1100,370.67091685252115
21059,S1200,1120.722115472002
21059,S1400,2355.6800053023385
21061,S1100,20.796804035463225
21061,S1200,343.85951490889914
21061,S1400,1238.2204625969487
21063,S1200,400.0539898638148
21063,S1400,800.4519370812802
21065,S1200,569.6604554460664
21065,S1400,1077.1490258083936
21067,S1100,619.4182113510944
21067,S1200,873.186900063757
21067,S1400,2800.2970712539386
21069,S1200,527.1993019572266
21069,S1400,1443.11560641335
21071,S1200,894.6816364413291
21071,S1400,1786.3966743234228
21073,S1100,104.04070945641008
21073,S1200,492.32360076084655
21073,S1400,1324.5325466361908
21075,S1100,39.101690460072106
21075,S1200,508.70693272274593
21075,S1400,437.22855553639397
21077,S1100,130.93804876070337
21077,S1200,243.98862823531195
21077,S1400,333.0035891677222
21079,S1200,524.9026771999854
21079,S1400,977.746757142815
21081,S1100,186.23856485930867
21081,S1200,570.2348223646388
21081,S1400,887.8586997634324
21083,S1100,209.1480476270101
21083,S1200,1296.7421059875726
21083,S1400,1662.4463152212265
21085,S1100,248.96043739521878
21085,S1200,978.0118229058114
21085,S1400,2021.157444526038
21087,S1200,256.39465364355055
21087,S1400,1494.0953684147398
21089,S1200,772.3511650033453
21089,S1400,1899.7638023070792
21091,S1200,403.28284663259353
21091,S1400,633.7359442322057
21093,S1100,604.6838198525483
21093,S1200,1878.5781024806379
21093,S1400,2834.1791574079302
21095,S1200,806.4221780765794
21095,S1400,1520.7113943396034
21097,S1200,570.2098892558655
21097,S1400,1390.8298893977146
21099,S1100,167.3821889633254
21099,S1200,989.3741861403688
21099,S1400,1178.6615162417659
21101,S1100,250.38627147323714
21101,S1200,584.5830586286665
21101,S1400,2038.4699127370998
21103,S1100,105.80510636816706
21103,S1200,895.8391722954993
21103,S1400,827.2874456504089
21105,S1100,39.212451609993245
21105,S1200,481.51777924043955
21105,S1400,501.7750910370572
21107,S1100,397.56057583798747
21107,S1200,1329.8500987301484
21107,S1400,1892.6734723883144
21109,S1200,315.44649986080805
21109,S1400,1289.8044791318964
21111,S1100,1568.8696234483261
21111,S1200,1292.9948045236704
21111,S1400,6201.354351392647
21113,S1200,651.4333753205815
21113,S1400,835.5643374872121
21115,S1200,562.7266946308469
21115,S1400,1017.9712297570129
21117,S1100,218.44060473927013
21117,S1200,666.8465096815722
21117,S1400,1806.9954882994093
21119,S1200,663.6876289437143
21119,S1400,1074.1876831793513
21121,S1200,806.4600380440651
21121,S1400,1920.3963575693367
21123,S1100,32.535592109108165
21123,S1200,741.9294910090752
21123,S1400,791.2151433727759
21125,S1100,183.45767065490946
21125,S1200,1002.4788523401166
21125,S1400,2494.9841850353155
21127,S1200,479.4685773477289
21127,S1400,1875.8469383793304
21129,S1200,288.72125528717777
21129,S1400,986.177677175425
21131,S1200,690.8932830379846
21131,S1400,1508.4192601112961
21133,S1200,866.4718553200095
21133,S1400,1534.9636845602327
21135,S1200,841.2296980427424
21135,S1400,1295.1652527346587
21137,S1200,374.2616434151089
21137,S1400,1341.6736527989212
21139,S1100,71.87890563784643
21139,S1200,698.4882182186897
21139,S1400,792.1138009077
21141,S1200,1518.4817802123905
21141,S1400,1809.1709020382564
21143,S1100,273.134517735804
21143,S1200,261.2820276959013
21143,S1400,1021.4029340527421
21145,S1100,137.9599498059045
21145,S1200,697.2691355499644
21145,S1400,1921.4516794882388
21147,S1200,670.6424464910641
21147,S1400,1772.4356519111197
21149,S1200,326.18808390186734
21149,S1400,730.037038501851
21151,S1100,201.70486610109717
21151,S1200,1088.2998967455458
21151,S1400,2010.2108121970111
21153,S1100,50.01378324816535
21153,S1200,617.8832596446724
21153,S1400,1274.5939476536666
21155,S1200,491.64868865644803
21155,S1400,1320.3101158929844
21157,S1100,267.78331547424756
21157,S1200,783.6994472856959
21157,S1400,1751.737206799553
21159,S1200,474.8324077368729
21159,S1400,758.8990163501466
21161,S1200,766.9357368336408
21161,S1400,795.2473092447326
21163,S1200,501.94071891574674
21163,S1400,1446.8299551042649
21165,S1200,291.6745465101277
21165,S1400,908.119847452578
21167,S1100,31.543388073805186
21167,S1200,638.687253679706
21167,S1400,928.0078553724127
21169,S1100,112.17549575118124
21169,S1200,697.0552910286327
21169,S1400,873.6976269456612
21171,S1200,761.2635020235472
21171,S1400,1287.79967470152
21173,S1100,90.65976970464779
21173,S1200,468.47481748787743
21173,S1400,965.4206381218405
21175,S1100,21.454913694725782
21175,S1200,666.8705981590962
21175,S1400,1567.8948798127074
21177,S1100,176.8888223790833
21177,S1200,945.0682240484983
21177,S1400,1955.8253524717843
21179,S1100,242.5097512057282
21179,S1200,1048.8568796748025
21179,S1400,1288.9394051296479
21181,S1200,539.5475181727332
21181,S1400,609.8322993152238
21183,S1100,369.98401118872914
21183,S1200,653.0775290729721
21183,S1400,2255.1020183963938
21185,S1100,108.15225179800672
21185,S1200,556.658500260878
21185,S1400,1118.348608042246
21187,S1200,783.8217169846599
21187,S1400,962.1658768683959
21189,S1200,165.01020549787896
21189,S1400,726.9686329710997
21191,S1200,589.3496547785195
21191,S1400,1050.0680373699608
21193,S1200,751.3826448916348
21193,S1400,1495.9562495003638
21195,S1200,713.4226546822956
21195,S1400,3588.7250356959335
21197,S1100,374.6766653778591
21197,S1200,516.983465885736
21197,S1400,617.4380680546318
21199,S1100,127.18471999173227
21199,S1200,1082.471647064947
21199,S1400,3752.0684463769717
21201,S1200,244.045687904403
21201,S1400,291.2556223533314
21203,S1100,182.03614044488071
21203,S1200,832.7667097856832
21203,S1400,1087.5894579326978
21205,S1100,157.0232068662308
21205,S1200,369.4135757245941
21205,S1400,1284.968079050873
21207,S1100,113.66283142848188
21207,S1200,392.00768832380174
21207,S1400,1204.9779153924478
21209,S1100,211.9348242621701
21209,S1200,699.2261684364693
21209,S1400,1324.2424413648055
21211,S1100,177.16889517380076
21211,S1200,1014.674428190671
21211,S1400,1165.876609705459
21213,S1100,110.65059082947388
21213,S1200,665.8086498264693
21213,S1400,845.4238395271141
21215,S1200,535.8840647880384
21215,S1400,623.2004790774354
21217,S1200,509.6343401261164
21217,S1400,1344.8393182682655
21219,S1200,944.615640367503
21219,S1400,1100.7632911360158
21221,S1100,99.35650993523132
21221,S1200,909.0912999540965
21221,S1400,2031.950934249316
21223,S1100,6.032513627743702
21223,S1200,324.19388370805206
21223,S1400,488.2339493684287
21225,S1200,654.5540138828741
21225,S1400,915.4583693615177
21227,S1100,395.83819333655606
21227,S1200,1157.9354690170953
21227,S1400,2738.1389240687226
21229,S1100,43.68035736727437
21229,S1200,829.9690916703298
21229,S1400,823.712542479499
21231,S1200,632.7032757534223
21231,S1400,1424.62298644482
21233,S1100,83.245173953998
21233,S1200,506.2151053881786
21233,S1400,1113.436568906134
21235,S1100,225.20112110532227
21235,S1200,432.36563037592816
21235,S1400,2011.2723928292314
21237,S1100,393.0071506063946
21237,S1200,246.01441984374958
21237,S1400,938.5722131568386
21239,S1100,132.80436260740063
21239,S1200,340.40258878672466
21239,S1400,759.3875750236541
22001,S1100,215.76090763002645
22001,S1200,1887.1651340609315
22001,S1400,2284.4710131765046
22003,S1200,736.5530185961052
22003,S1400,1666.4605612935068
22005,S1100,173.25257366489092
22005,S1200,904.4147651456651
22005,S1400,2840.542724102682
22007,S1100,24.885040648845237
22007,S1200,816.345436402799
22007,S1400,794.9203557956785
22009,S1100,68.91061321131298
22009,S1200,1370.7580770865345
22009,S1400,2342.836222832592
22011,S1200,771.2401502649208
22011,S1400,5808.791288369612
22013,S1100,137.54634138528797
22013,S1200,1133.3911476737028
22013,S1400,3335.6508994171913
22015,S1100,225.61280161204576
22015,S1200,1184.6205949610783
22015,S1400,3173.324714030739
22017,S1100,747.8600340659879
22017,S1200,1790.3984069183543
22017,S1400,6024.525287904583
22019,S1100,521.6402704296688
22019,S1200,966.9201880266859
22019,S1400,4901.688672070189
22021,S1200,658.9575115302255
22021,S1400,1415.0344060511668
22023,S1200,828.0457262908707
22023,S1400,1313.1593366753636
22025,S1200,723.9381538497568
22025,S1400,2355.2626341905543
22027,S1200,674.6811265432428
22027,S1400,3523.9228020034916
22029,S1200,813.5116779611543
22029,S1400,3025.6383687892358
22031,S1100,288.89347948879686
22031,S1200,823.5983011459621
22031,S1400,3451.9644346674295
22033,S1100,251.12339808627934
22033,S1200,1547.3223135972423
22033,S1400,4646.115510339448
22035,S1200,322.5864147420393
22035,S1400,1181.3948284754883
22037,S1200,817.5308558133651
22037,S1400,1262.644403376604
22039,S1100,35.56852120767609
22039,S1200,1106.6136487235565
22039,S1400,1893.138779951814
22041,S1200,1322.0590500102182
22041,S1400,2733.0438837822767
22043,S1200,1016.6207506628068
22043,S1400,2396.4956625262607
22045,S1100,140.33767500947238
22045,S1200,866.2174632131452
22045,S1400,2034.3483792254183
22047,S1100,118.25461357213517
22047,S1200,674.1846028661156
22047,S1400,821.403898928067
22049,S1200,982.4727083784333
22049,S1400,2642.816518852065
22051,S1100,274.1225678285154
22051,S1200,891.0711821941793
22051,S1400,3878.305475284048
22053,S1100,179.65664994071471
22053,S1200,1084.4687418776955
22053,S1400,2224.956110608764
22055,S1100,248.57280265694655
22055,S1200,946.3472738633915
22055,S1400,3110.9903013014564
22057,S1100,93.0293173699711
22057,S1200,920.7939573251623
22057,S1400,2218.0826622047607
22059,S1200,778.1194441341694
22059,S1400,2673.068138057783
22061,S1100,217.63860806114263
22061,S1200,1067.4304527531172
22061,S1400,2567.013664002869
22063,S1100,205.58102045388983
22063,S1200,1608.3252375921434
22063,S1400,3300.517002241047
22065,S1100,302.85629208123817
22065,S1200,300.79972749164153
22065,S1400,2168.838443549431
22067,S1200,1367.4797586869045
22067,S1400,2528.9242794099914
22069,S1100,405.4661607628419
22069,S1200,1093.3169323702195
22069,S1400,5087.292979531209
22071,S1100,562.0352734970802
22071,S1200,454.77855956604446
